datetime,timestamp,open,high,low,close,volume,SMA_20,SMA_50,RSI_14,MACD,Signal,EMA_12,EMA_26,BB_Middle,BB_StdDev,BB_Upper,BB_Lower
2025-05-15 18:00:00,1747332000000,2571.84,2576.88,2522.0,2525.63,2326.32410033,2565.6,2607.3592000000003,40.861737365103096,-12.601114006676653,-13.227659340047532,2556.3356202837426,2568.9367342904193,2565.6,31.48046144249042,2628.5609228849808,2502.639077115019
2025-05-15 19:00:00,1747335600000,2525.62,2548.3,2513.29,2529.83,670.9025519,2561.5739999999996,2605.7326000000003,44.45984554892363,-13.78210661001367,-13.338548794040761,2552.257832547782,2566.0399391577957,2561.5739999999996,30.59250551499071,2622.759011029981,2500.388988970018
2025-05-15 20:00:00,1747339200000,2531.56,2544.22,2517.38,2537.72,1088.89227558,2556.824,2603.0746,44.97505745193653,-13.920922961801807,-13.455023627592972,2550.0212429250464,2563.942165886848,2556.824,25.99406458568401,2608.8121291713683,2504.835870828632
2025-05-15 21:00:00,1747342800000,2537.71,2541.32,2514.14,2533.9,801.79033119,2554.584,2599.9444,50.36404720060259,-14.175768559791777,-13.599172614032733,2547.5410517058085,2561.7168202656003,2554.584,25.93994570461519,2606.46389140923,2502.7041085907695
2025-05-15 22:00:00,1747346400000,2533.91,2563.18,2533.23,2543.0,236.91470456,2552.23,2596.9896,45.957766691724196,-13.487960768361972,-13.576930244898582,2546.842428366453,2560.330389134815,2552.23,24.65352713103091,2601.5370542620617,2502.9229457379383
2025-05-15 23:00:00,1747350000000,2543.01,2550.47,2518.75,2547.87,955.48972905,2550.8495,2594.127,51.41476371416979,-12.406881036975847,-13.342920403314036,2547.0005163100755,2559.4073973470513,2550.8495,24.04870397537477,2598.9469079507494,2502.75209204925
2025-05-16 00:00:00,1747353600000,2548.66,2563.72,2541.54,2542.54,686.50635362,2548.274,2591.3176000000003,49.41862611199289,-11.843677474927063,-13.04307181763664,2546.314283031602,2558.157960506529,2548.274,21.8349836151562,2591.9439672303124,2504.6040327696874
2025-05-16 01:00:00,1747357200000,2542.55,2569.0,2534.67,2567.09,229.30882299,2548.1785,2589.0554,52.037101855092814,-9.309045881015209,-12.296266630312356,2549.510547180586,2558.819593061601,2548.1785,21.743548414001662,2591.6655968280033,2504.6914031719966
2025-05-16 02:00:00,1747360800000,2567.08,2582.62,2557.05,2573.97,1138.9599112,2548.1980000000003,2586.6020000000003,53.494050484902644,-6.668305505374519,-11.17067440532479,2553.273539922034,2559.9418454274087,2548.1980000000003,21.76768938250192,2591.733378765004,2504.6626212349965
2025-05-16 03:00:00,1747364400000,2573.98,2583.87,2568.71,2582.27,440.31736005,2550.7325,2584.7958,59.24144912864273,-3.861249022973425,-9.708789328854518,2557.7345337801826,2561.595782803156,2550.7325,22.663538041961054,2596.0595760839224,2505.405423916078
2025-05-16 04:00:00,1747368000000,2582.27,2588.41,2565.91,2574.11,264.29133138,2551.105,2583.5137999999997,64.35838014061835,-2.2689255792352014,-8.220816578930656,2560.253836275539,2562.522761854774,2551.105,22.99786065566346,2597.100721311327,2505.109278688673
2025-05-16 05:00:00,1747371600000,2574.36,2595.0,2574.36,2594.99,2567.7743871,2553.8445,2582.4816,56.96466682475696,0.670119005793822,-6.442629461985761,2565.597861463918,2564.927742458124,2553.8445,24.821475522332474,2603.4874510446652,2504.201548955335
2025-05-16 06:00:00,1747375200000,2595.0,2600.35,2588.89,2598.02,371.56930724,2556.4610000000002,2581.0052,49.71181556195966,3.206861982601822,-4.512731173068245,2570.5858827771613,2567.3790207945594,2556.4610000000002,26.610311396751488,2609.6816227935033,2503.240377206497
2025-05-16 07:00:00,1747378800000,2598.02,2618.89,2585.01,2601.83,1741.56366139,2558.7799999999997,2579.5666,59.35635394185613,5.461724862065239,-2.5178399660415485,2575.392670042213,2569.930945180148,2558.7799999999997,28.47328720416812,2615.726574408336,2501.8334255916634
2025-05-16 08:00:00,1747382400000,2603.13,2605.26,2560.0,2573.48,3267.94479678,2559.7715,2577.5606,67.19120500107795,4.904574982875602,-1.0333569762581183,2575.098413112642,2570.1938381297664,2559.7715,28.630077352516007,2617.031654705032,2502.5113452949677
2025-05-16 09:00:00,1747386000000,2573.48,2616.1,2573.47,2611.4,524.96792403,2563.784,2576.966,73.59014402221085,7.437126217323566,0.6607396624582186,2580.683272633774,2573.2461464164503,2563.784,29.99846827669566,2623.7809365533913,2503.787063446609
2025-05-16 10:00:00,1747389600000,2611.41,2627.54,2606.49,2626.01,776.82871195,2570.0344999999998,2577.5648,74.57825288124292,10.502035290269305,2.6289987880204357,2587.656615305501,2577.1545800152317,2570.0344999999998,29.24229389717921,2628.5190877943583,2511.5499122056412
2025-05-16 11:00:00,1747393200000,2626.01,2647.09,2618.75,2620.91,568.12115931,2572.799,2577.8143999999998,74.05052794516,12.37679840679084,4.578558711774517,2592.7725206431164,2580.3957222363256,2572.799,31.341164103603735,2635.4813282072073,2510.1166717927927
2025-05-16 12:00:00,1747396800000,2620.91,2622.42,2592.96,2599.01,1931.36331834,2572.7965,2577.8848000000003,64.45867107233215,11.95757522564054,6.0543620145477215,2593.732132851868,2581.7745576262273,2572.7965,31.33896100031949,2635.4744220006387,2510.118577999361
2025-05-16 13:00:00,1747400400000,2599.01,2615.65,2595.68,2607.3,323.79972807,2574.544,2577.5508,65.07533864339719,12.154165893107802,7.274322790259738,2595.8194970285035,2583.6653311353957,2574.544,32.27325443117808,2639.090508862356,2509.997491137644
2025-05-16 14:00:00,1747404000000,2607.4,2607.73,2575.0,2585.43,613.52310974,2577.534,2576.9984,60.03744441844134,10.42506552268378,7.904471336744547,2594.2211128702725,2583.7960473475887,2577.534,30.207022257826647,2637.9480445156532,2517.119955484347
2025-05-16 15:00:00,1747407600000,2585.67,2604.6,2585.67,2594.36,213.8877655,2580.7605,2576.7516,56.885320405999074,9.663917762120946,8.256360621819827,2594.2424801209995,2584.5785623588786,2580.7605,28.22471508877898,2637.209930177558,2524.311069822442
2025-05-16 16:00:00,1747411200000,2594.36,2602.21,2571.27,2587.66,626.71197485,2583.2575,2576.8232000000003,53.45969168562043,8.422973872653529,8.289683271986569,2593.229790871615,2584.8068169989615,2583.2575,26.364324554427395,2635.986149108855,2530.5288508911453
2025-05-16 17:00:00,1747414800000,2587.66,2595.0,2573.79,2577.59,509.58668113,2585.442,2576.439,48.827772768259734,6.551431237056931,7.942032865000641,2590.8236691990587,2584.272237962002,2585.442,23.738699826956736,2632.9193996539134,2537.9646003460866
2025-05-16 18:00:00,1747418400000,2577.59,2591.74,2577.58,2588.65,412.44829835,2587.7245,2576.4214,53.58976891171241,5.8927419215665395,7.53217467631382,2590.4892585530497,2584.596516631483,2587.7245,21.535482709403176,2630.795465418806,2544.6535345811935
2025-05-16 19:00:00,1747422000000,2588.65,2593.0,2578.85,2593.0,830.74973394,2589.981,2576.4694,49.465025001344216,5.6565295869627334,7.157045658443604,2590.8755264679653,2585.2189968810026,2589.981,19.398015606612635,2628.7770312132257,2551.184968786775
2025-05-16 20:00:00,1747425600000,2592.99,2593.23,2563.61,2572.12,5496.20092305,2591.46,2575.6576,43.64697802197802,3.7413600417658017,6.473908535108043,2587.990060857509,2584.248700815743,2591.46,16.501985845431427,2624.4639716908628,2558.4560283091373
2025-05-16 21:00:00,1747429200000,2571.58,2583.01,2550.0,2567.7,907.66923655,2591.4905,2574.9278,41.65321594521888,1.8456419075891972,5.5482552096042745,2584.868513033277,2583.0228711256877,2591.4905,16.45507007935561,2624.400640158711,2558.5803598412886
2025-05-16 22:00:00,1747432800000,2567.7,2568.38,2530.0,2547.08,1096.26930166,2590.1459999999997,2573.8534,43.289955266368445,-1.3055405839468222,4.177496050894056,2579.054895643542,2580.3604362274887,2590.1459999999997,18.881609376117417,2627.9092187522347,2552.382781247765
2025-05-16 23:00:00,1747436400000,2547.39,2557.13,2530.91,2537.43,328.53366764,2587.904,2572.4722,28.043929949539944,-4.529338369805828,2.436129166754079,2572.6510655445354,2577.1804039143412,2587.904,22.231085727698307,2632.3661714553964,2543.4418285446036
2025-05-17 00:00:00,1747440000000,2537.43,2537.43,2483.5,2502.18,969.04928654,2584.3075,2570.609,17.256332963139243,-9.815455286136967,-0.014187723824129916,2561.8093631530683,2571.6248184392052,2584.3075,29.280706576724675,2642.8689131534493,2525.7460868465505
2025-05-17 01:00:00,1747443600000,2498.13,2500.33,2461.83,2477.16,1044.58193759,2578.416,2567.9452,15.611693220420122,-15.841040274303396,-3.1795582339199835,2548.786384206442,2564.6274244807455,2578.416,37.67039272985724,2653.7567854597146,2503.0752145402857
2025-05-17 02:00:00,1747447200000,2476.89,2502.59,2455.72,2490.78,869.49550754,2573.0539999999996,2565.1064,23.04090071239986,-19.294919791820575,-6.402630545500102,2539.862325097759,2559.1572448895795,2573.0539999999996,42.10440787026757,2657.2628157405347,2488.8451842594645
2025-05-17 03:00:00,1747450800000,2491.69,2497.91,2476.47,2497.21,609.30949316,2567.823,2563.4766,22.32111429577118,-21.268131154070943,-9.37573066721427,2533.300428928873,2554.568560082944,2567.823,44.7565514287017,2657.336102857403,2478.3098971425966
2025-05-17 04:00:00,1747454400000,2497.56,2513.21,2493.01,2507.2,432.77943137,2564.509,2561.819,29.08176907856037,-21.774799530146538,-11.855544439800724,2529.284978324431,2551.0597778545775,2564.509,46.72614706992777,2657.9612941398555,2471.0567058601446
2025-05-17 05:00:00,1747458000000,2506.86,2510.08,2477.26,2479.43,340.52323852,2557.9105,2559.8979999999997,22.081329252295504,-24.13888672473422,-14.312212896787425,2521.614981659134,2545.7538683838684,2557.9105,49.01782162213463,2655.946143244269,2459.874856755731
2025-05-17 06:00:00,1747461600000,2480.1,2497.2,2480.1,2493.77,276.7518442,2551.2985,2557.8924,28.008619478146827,-24.572073139585427,-16.364184945347027,2517.3311383269597,2541.903211466545,2551.2985,48.261503049318215,2647.8215060986363,2454.7754939013635
2025-05-17 07:00:00,1747465200000,2493.86,2506.55,2483.77,2492.83,450.78385031,2544.8945,2556.369,29.260056768131506,-24.706426334815205,-18.032633223240666,2513.5617324305044,2538.2681587653196,2544.8945,47.02007471339214,2638.9346494267843,2450.8543505732155
2025-05-17 08:00:00,1747468800000,2493.23,2496.49,2478.77,2481.85,289.0603438,2539.0364999999997,2554.5344,23.85684911387446,-25.406031529541906,-19.507312884500912,2508.6830043642726,2534.0890358938145,2539.0364999999997,47.22101419752014,2633.47852839504,2444.5944716049594
2025-05-17 09:00:00,1747472400000,2482.1,2485.75,2469.4,2478.46,644.26515688,2532.5945,2553.472,21.829808165273036,-25.93505518319307,-20.792861344239345,2504.033311385154,2529.968366568347,2532.5945,46.195396840061434,2624.985293680123,2440.2037063198773
2025-05-17 10:00:00,1747476000000,2478.9,2491.99,2475.44,2485.98,273.20173818,2527.6220000000003,2551.8584,27.32441823733815,-25.45409018040482,-21.72510711147244,2501.255878864361,2526.709969044766,2527.6220000000003,45.556838714779126,2618.7356774295586,2436.508322570442
2025-05-17 11:00:00,1747479600000,2485.99,2488.26,2476.67,2481.71,150.8953194,2521.9895,2550.6886,27.346014015490866,-25.127817426876845,-22.40564917455332,2498.248820577536,2523.376638004413,2521.9895,43.80130705512082,2609.5921141102417,2434.3868858897586
2025-05-17 12:00:00,1747483200000,2482.11,2486.77,2472.36,2472.36,200.30161831,2516.2245,2549.2219999999998,29.072372843378943,-25.33170267779451,-22.990859875201558,2494.2659251040695,2519.597627781864,2516.2245,42.263773024461976,2600.7520460489236,2431.696953951076
2025-05-17 13:00:00,1747486800000,2472.36,2479.32,2447.63,2463.16,1614.67241686,2510.5029999999997,2547.3762,29.145841522996605,-25.936664596003084,-23.580020819361863,2489.480398164982,2515.417062760985,2510.5029999999997,41.252565483220536,2593.0081309664406,2427.997869033559
2025-05-17 14:00:00,1747490400000,2463.16,2486.26,2462.36,2482.57,578.46330002,2505.1989999999996,2545.9546,43.956111693275105,-24.56668701515764,-23.77735405852102,2488.4172599857543,2512.983947000912,2505.1989999999996,37.306948400363005,2579.8128968007254,2430.585103199274
2025-05-17 15:00:00,1747494000000,2482.57,2483.9,2474.95,2477.99,117.23966869,2499.4485,2544.8914,50.29268636716268,-23.5787366368304,-23.737630574182898,2486.8130661417918,2510.391802778622,2499.4485,31.467868871528566,2562.384237743057,2436.512762256943
2025-05-17 16:00:00,1747497600000,2474.96,2480.41,2451.12,2467.73,821.58769985,2494.229,2544.226,41.67449252329693,-23.354459427179336,-23.660996344782188,2483.8772098122854,2507.2316692394647,2494.229,27.139368743383756,2548.5077374867674,2439.9502625132322
2025-05-17 17:00:00,1747501200000,2467.73,2480.37,2465.35,2471.17,244.4081151,2489.4025,2542.337,40.3868871825163,-22.63818002443668,-23.45643308071309,2481.922254456549,2504.560434480986,2489.4025,21.351924571208464,2532.106349142417,2446.6986508575833
2025-05-17 18:00:00,1747504800000,2470.98,2487.8,2464.71,2467.77,687.1328146,2485.437,2539.7111999999997,34.699262708576015,-22.09023257186709,-23.183192978943893,2479.744984540157,2501.835217112024,2485.437,16.996835959418476,2519.4306719188367,2451.443328081163
2025-05-17 19:00:00,1747508400000,2467.77,2479.92,2463.64,2470.48,291.3991138,2482.0894999999996,2537.6738,45.68840928798548,-21.19300613384985,-22.785155609925084,2478.3196023032096,2499.5126084370595,2482.0894999999996,12.107589822733457,2506.3046796454664,2457.8743203545328
2025-05-17 20:00:00,1747512000000,2470.93,2495.07,2466.11,2491.08,714.38895153,2481.5344999999998,2536.9827999999998,48.77782825988185,-18.60523036464656,-21.94917056086938,2480.282740410408,2498.887970775055,2481.5344999999998,11.3701393200637,2504.2747786401274,2458.794221359872
2025-05-17 21:00:00,1747515600000,2489.46,2493.08,2481.95,2486.3,144.50124268,2481.9915,2536.1121999999996,47.1331987005006,-16.747055840460234,-20.90874761678755,2481.2084726549606,2497.955528495421,2481.9915,11.36874305646756,2504.728986112935,2459.254013887065
2025-05-17 22:00:00,1747519200000,2486.32,2486.32,2456.01,2461.19,1075.71007505,2480.512,2534.5816,41.93094828932988,-17.10344838315814,-20.14768777006167,2478.1287076311205,2495.2321560142786,2480.512,12.068672625733205,2504.6493452514665,2456.374654748534
2025-05-17 23:00:00,1747522800000,2461.3,2478.3,2457.93,2475.74,91.0273915,2479.4385,2533.4184,49.02284811036059,-16.02707845640407,-19.32356590733015,2477.7612141494096,2493.7882926058137,2479.4385,11.443925198423432,2502.326350396847,2456.5506496031535
2025-05-18 00:00:00,1747526400000,2475.75,2486.33,2472.77,2483.32,240.25154132,2478.2445,2532.2248,49.04481470841718,-14.39645155132439,-18.338143036128997,2478.616411972577,2493.0128635239016,2478.2445,9.470612426689842,2497.1857248533793,2459.3032751466203
2025-05-18 01:00:00,1747530000000,2483.33,2487.53,2474.1,2484.54,798.02226951,2478.5,2530.9582,51.03898964681692,-12.857510796047336,-17.242016588112666,2479.5277332075652,2492.3852440036126,2478.5,9.572657883111725,2497.6453157662236,2459.3546842337764
2025-05-18 02:00:00,1747533600000,2484.55,2487.74,2476.84,2481.43,83.14780968,2477.8830000000003,2529.736,53.48980377068091,-11.753354810618475,-16.144284232613828,2479.8203896371706,2491.573744447789,2477.8830000000003,8.911488799931526,2495.705977599863,2460.0600224001373
2025-05-18 03:00:00,1747537200000,2481.31,2487.06,2470.27,2478.1,343.52900955,2477.1465,2527.9562,56.02030947775629,-11.019974995133452,-15.119422385117753,2479.555714308375,2490.5756893035086,2477.1465,8.190699651995043,2493.52789930399,2460.7651006960095
2025-05-18 04:00:00,1747540800000,2477.43,2487.8,2477.43,2486.5,84.90825292,2477.379,2526.2068,51.737861501724524,-9.64972043889702,-14.025481995873607,2480.6240659532405,2490.2737863921375,2477.379,8.394696257928496,2494.168392515857,2460.589607484143
2025-05-18 05:00:00,1747544400000,2486.24,2513.66,2485.99,2513.66,415.78803687,2479.139,2524.8346,63.14780685587916,-6.2995811661885455,-12.480301829936595,2485.7065173450496,2492.006098511238,2479.139,11.680253196595672,2502.4995063931915,2455.7784936068088
2025-05-18 06:00:00,1747548000000,2513.26,2513.34,2493.83,2495.74,686.50039577,2479.627,2523.2672000000002,59.77252110808729,-5.032553745506448,-10.990752213050566,2487.2501300611957,2492.282683806702,2479.627,12.17453991348378,2503.9760798269676,2455.2779201730323
2025-05-18 07:00:00,1747551600000,2496.45,2510.96,2496.44,2509.02,544.1533526,2480.9925,2521.5478,62.35716617695067,-2.9231441851939053,-9.377230607479236,2490.599340821012,2493.522485006206,2480.9925,13.838327353662761,2508.6691547073256,2453.315845292674
2025-05-18 08:00:00,1747555200000,2509.97,2527.77,2509.97,2518.63,993.14661253,2483.3059999999996,2519.96,65.95758032128516,-0.4705510062008216,-7.595894687223554,2494.9117499254717,2495.3823009316725,2483.3059999999996,16.015621453009786,2515.337242906019,2451.27475709398
2025-05-18 09:00:00,1747558800000,2518.25,2523.63,2504.5,2508.28,302.60019404,2485.5620000000004,2518.089,61.31736526946114,0.6307177352468898,-5.950572202729465,2496.9684037830916,2496.3376860478447,2485.5620000000004,16.2051829265834,2517.972365853167,2453.1516341468337
2025-05-18 10:00:00,1747562400000,2508.28,2513.48,2499.97,2505.64,426.62973721,2486.7155000000002,2516.7322,54.88459473966718,1.2757491681727515,-4.505307928549023,2498.30249550877,2497.026746340597,2486.7155000000002,16.79146696672363,2520.2984339334475,2453.132566066553
2025-05-18 11:00:00,1747566000000,2505.65,2512.32,2501.62,2502.06,191.1752124,2487.919,2514.5454,55.33008658008647,1.480993177808159,-3.3080477072775865,2498.8805731228053,2497.399579944997,2487.919,16.99452695180536,2521.9080539036104,2453.9299460963894
2025-05-18 12:00:00,1747569600000,2502.06,2508.88,2489.13,2508.88,208.86345629,2489.9764999999998,2512.2028,68.40602084137392,2.1689650579742192,-2.2126451542272254,2500.4189464885276,2498.2499814305534,2489.9764999999998,16.912416265786643,2523.801332531573,2456.1516674684267
2025-05-18 13:00:00,1747573200000,2508.65,2544.23,2505.88,2542.81,366.15924506,2493.5585,2510.6408,72.5172900020143,5.389923481945061,-0.6921314269927681,2506.940647028754,2501.550723546809,2493.5585,20.020576855612887,2533.599653711226,2453.517346288774
2025-05-18 14:00:00,1747576800000,2543.19,2568.94,2530.43,2557.18,720.37787176,2498.029,2509.8042,73.71564346262508,8.998367563609918,1.2459683711277691,2514.6697782550996,2505.6714106914897,2498.029,23.61822175667232,2545.2654435133445,2450.7925564866555
2025-05-18 15:00:00,1747580400000,2557.19,2585.0,2549.29,2580.41,1568.41980621,2503.5255,2509.2664,76.97068587182795,13.576056031425196,3.7119859031872546,2524.7836585235455,2511.2076024921203,2503.5255,29.039029176719524,2561.6035583534394,2445.447441646561
2025-05-18 16:00:00,1747584000000,2580.42,2583.75,2557.05,2574.14,1280.03146807,2507.6785,2509.0406,75.62607109292937,16.507680260837788,6.271124774717362,2532.3769418276156,2515.869261566778,2507.6785,32.85422992473681,2573.3869598494734,2441.9700401505265
2025-05-18 17:00:00,1747587600000,2574.15,2575.43,2486.03,2490.01,1987.9717912,2507.864,2506.9536,52.27559325919987,11.905190067233889,7.397937833220668,2525.858950777213,2513.953760709979,2507.864,32.7374367063973,2573.338873412795,2442.3891265872053
2025-05-18 18:00:00,1747591200000,2490.01,2497.29,2452.91,2464.26,1383.05382452,2508.0175,2504.4856,46.01490825688077,6.109447721051765,7.1402398107868885,2516.3821891191806,2510.272741398129,2508.0175,32.51350389494222,2573.0445077898844,2442.9904922101155
2025-05-18 19:00:00,1747594800000,2464.25,2472.44,2405.0,2411.38,1860.8958157,2504.7995,2501.1614,33.21958262239144,-2.719346968647187,5.168322454900074,2500.2280061777683,2502.9473531464155,2504.7995,38.508570266207414,2581.816640532415,2427.782359467585
2025-05-18 20:00:00,1747598400000,2409.91,2409.91,2308.0,2394.49,5647.58372281,2500.3579999999997,2497.2782,33.33223586738224,-10.952854523612586,1.9440870591975417,2483.9606206119574,2494.91347513557,2500.3579999999997,45.58829958385575,2591.5345991677113,2409.181400832288
2025-05-18 21:00:00,1747602000000,2394.91,2434.1,2394.74,2408.34,1145.3525338,2496.548,2493.585,33.45711468945126,-16.173946146178878,-1.6795195818777424,2472.326678979349,2488.5006251255277,2496.548,49.95490035495668,2596.457800709913,2396.6381992900865
2025-05-18 22:00:00,1747605600000,2408.34,2457.45,2378.4,2457.45,1053.4018334,2495.3489999999997,2491.2916,41.10238510762067,-16.162619683560933,-4.576139602214381,2470.037959136372,2486.200578819933,2495.3489999999997,50.620204505814456,2596.5894090116285,2394.108590988371
2025-05-18 23:00:00,1747609200000,2455.65,2509.99,2437.81,2497.69,2196.67472047,2496.3285,2489.8914,48.58305012175866,-12.759527786255148,-6.2128172390225345,2474.2921192692384,2487.0516470554935,2496.3285,50.45814359968349,2597.2447871993672,2395.412212800633
2025-05-19 00:00:00,1747612800000,2498.98,2513.31,2430.0,2444.49,1456.13063218,2494.228,2487.8396,42.79316440777842,-14.191754615588252,-7.808604714335678,2469.707177843202,2483.89893245879,2494.228,51.74677692480183,2597.721553849604,2390.7344461503963
2025-05-19 01:00:00,1747616400000,2443.53,2449.63,2413.87,2428.54,411.4102569,2489.972,2485.6618,41.58077962530348,-16.424504927851558,-9.531784757038855,2463.3737658673244,2479.798270795176,2489.972,53.5339978154551,2597.03999563091,2382.90400436909
2025-05-19 02:00:00,1747620000000,2428.53,2433.9,2395.0,2402.27,813.52951312,2485.2985,2483.6636,38.31210121253314,-20.08224941833896,-11.641877689298877,2453.9731865031204,2474.0554359214593,2485.2985,56.97341413926361,2599.2453282785273,2371.3516717214725
2025-05-19 03:00:00,1747623600000,2402.22,2404.22,2382.0,2387.4,1569.27997553,2479.2174999999997,2481.8684,32.21894235829845,-23.905356931759798,-14.09457353779106,2443.731157810332,2467.636514742092,2479.2174999999997,60.67829924020592,2600.5740984804115,2357.860901519588
2025-05-19 04:00:00,1747627200000,2387.4,2404.51,2352.81,2366.88,1390.97189804,2471.63,2479.3903999999998,28.52919938622624,-28.26516644305184,-16.928692118843216,2431.907902762589,2460.173069205641,2471.63,64.83591824549505,2601.3018364909904,2341.95816350901
2025-05-19 05:00:00,1747630800000,2366.88,2385.44,2358.17,2378.74,715.93268784,2465.153,2477.021,26.647212765464687,-30.412764590724237,-19.62550661321942,2423.7282254144984,2454.1409900052226,2465.153,67.40159634998211,2599.956192699964,2330.3498073000355
2025-05-19 06:00:00,1747634400000,2378.74,2398.41,2350.33,2354.5,819.13565432,2457.596,2473.967,25.582532906439,-33.682446733878805,-22.4368946373513,2413.077729196883,2446.7601759307618,2457.596,71.00009372862267,2599.5961874572454,2315.5958125427546
2025-05-19 07:00:00,1747638000000,2354.54,2413.29,2353.54,2403.53,932.11922505,2452.6695,2472.449,39.572179617035644,-31.949092894653404,-24.33933428881172,2411.608847781978,2443.5579406766315,2452.6695,71.17063627759244,2595.0107725551848,2310.328227444815
2025-05-19 08:00:00,1747641600000,2403.54,2421.33,2392.61,2404.78,248.24415766,2447.4645,2470.6692,42.3774861595243,-30.127244810991215,-25.49691639324762,2410.5582558155197,2440.685500626511,2447.4645,70.6480801299797,2588.7606602599594,2306.1683397400407
2025-05-19 09:00:00,1747645200000,2404.77,2414.11,2392.0,2405.96,385.55583771,2440.622,2468.9318000000003,49.19931454233882,-28.26240947694214,-26.050015009986524,2409.8508318439012,2438.1132413208434,2440.622,67.48385238433637,2575.5897047686726,2305.654295231327
2025-05-19 10:00:00,1747648800000,2405.97,2418.51,2394.07,2410.04,236.89717969,2433.265,2467.4956,52.387532627053616,-26.153807326596507,-26.07077347330852,2409.879934637147,2436.0337419637435,2433.265,61.8973338002388,2557.0596676004775,2309.4703323995222
2025-05-19 11:00:00,1747652400000,2410.03,2420.34,2407.69,2417.65,182.80034951,2425.127,2466.2794,51.457374534297614,-23.596653991407493,-25.575949576928316,2411.0753293083553,2434.671983299763,2425.127,51.33069001965472,2527.7883800393092,2322.4656199606907
2025-05-19 12:00:00,1747656000000,2417.66,2420.46,2385.81,2399.68,1035.14760844,2416.404,2464.5534,39.97987997363583,-22.757782814363054,-25.012316224415265,2409.3222017224543,2432.0799845368174,2416.404,37.684853916870715,2491.7737078337414,2341.0342921662586
2025-05-19 13:00:00,1747659600000,2399.69,2442.04,2396.03,2427.25,730.82591866,2413.266,2463.4642000000003,37.220609579100135,-19.641883370075902,-23.938229653547392,2412.0803245343845,2431.7222079044604,2413.266,33.62773579555793,2480.521471591116,2346.010528408884
2025-05-19 14:00:00,1747663200000,2427.79,2454.99,2419.23,2447.54,868.39976752,2412.43,2462.9678,50.62837364539127,-15.358236986431166,-22.22223112012415,2417.5356592214025,2432.8938962078337,2412.43,32.481580853398086,2477.393161706796,2347.4668382932036
2025-05-19 15:00:00,1747666800000,2447.77,2471.93,2445.08,2467.95,577.78428093,2415.2585,2463.0636,57.97289095690874,-10.198932988004344,-19.81757149370019,2425.291711648879,2435.490644636883,2415.2585,34.767928699473266,2484.7943573989464,2345.7226426010534
2025-05-19 16:00:00,1747670400000,2467.95,2508.54,2452.51,2508.54,1842.90254243,2420.9610000000002,2463.583,70.32164301831952,-2.802567371139503,-16.414570669188052,2438.0991406259745,2440.901707997114,2420.9610000000002,40.12290721217719,2501.2068144243544,2340.715185575646
2025-05-19 17:00:00,1747674000000,2508.55,2547.21,2503.09,2504.09,1438.68626298,2425.7485,2464.105,73.240390360486,2.6692583101207674,-12.59780487332629,2448.2515805296707,2445.58232221955,2425.7485,44.05728558842672,2513.8630711768537,2337.6339288231466
2025-05-19 18:00:00,1747677600000,2504.09,2517.34,2476.46,2489.27,1017.43346061,2427.3395,2464.5357999999997,74.94191970654165,5.743660102446029,-8.929511878171827,2454.5621066020294,2448.8184464995834,2427.3395,45.80232934491664,2518.9441586898333,2335.7348413101668
2025-05-19 19:00:00,1747681200000,2489.28,2525.0,2480.81,2521.46,1305.76179745,2428.528,2465.5416,76.85937970490818,10.654787887287966,-5.012651925079869,2464.854090201717,2454.199302314429,2428.528,47.9804999425393,2524.4889998850786,2332.567000114921
2025-05-19 20:00:00,1747684800000,2519.12,2533.59,2507.78,2521.0,1636.91673011,2432.3535,2466.6062,84.41504754030584,14.344420335385621,-1.1412374729867705,2473.4919224783757,2459.14750214299,2432.3535,52.18592039146646,2536.725340782933,2327.9816592170673
2025-05-19 21:00:00,1747688400000,2521.16,2523.88,2504.27,2523.88,2019.62462614,2437.1205,2467.6742,80.74074074074065,17.301432420529636,2.5472965057165107,2481.24393440478,2463.94250198425,2437.1205,56.031996073195806,2549.1844921463917,2325.0565078536083
2025-05-19 22:00:00,1747692000000,2524.46,2524.46,2493.8,2503.13,363.14355793,2442.1635,2467.9152,72.8455284552845,17.765741804382742,5.590985565449757,2484.611021419429,2466.8452796150464,2442.1635,57.25573602842959,2556.674972056859,2327.652027943141
2025-05-19 23:00:00,1747695600000,2503.14,2533.46,2503.01,2528.52,510.59527508,2449.2195,2468.7596000000003,75.59091288732976,19.952471472024172,8.46328274676464,2491.3662488933633,2471.413777421339,2449.2195,58.825714165700106,2566.8709283314,2331.5680716686
2025-05-20 00:00:00,1747699200000,2528.75,2563.76,2512.91,2515.01,881.02025448,2456.6259999999997,2469.8360000000002,71.08762907308451,20.36062182163414,10.84275056173854,2495.003749063615,2474.643127241981,2456.6259999999997,57.21625646798288,2571.0585129359656,2342.193487064034
2025-05-20 01:00:00,1747702800000,2515.01,2550.0,2513.26,2540.94,288.22416059,2464.736,2471.14,73.06987013959058,22.516857886751495,13.177572026741132,2502.0708645922896,2479.554006705538,2464.736,57.090638775450905,2578.917277550902,2350.554722449098
2025-05-20 02:00:00,1747706400000,2541.34,2588.0,2540.77,2568.01,1319.52399044,2475.4115,2472.8338,80.46035250262395,26.109044457578875,15.763866512908681,2512.2153469627065,2486.1063025051276,2475.4115,55.32758760566749,2586.066675211335,2364.756324788665
